componente_id,tamaño_componente,id_articulo,titulo,autor,año
1,1415,644,A Method of Diagnosing Steam Turbogenerator Set's Vibration Multi-fault Based on Multi-layer Fuzzy Model,Zhang Bide; Fang Chunen; Zhang Houxuan; Zhou Aihua; Chen Ting,2006
1,1415,6444,Al,Shelly Fan,2022
1,1415,6446,Alzheimer Disease Diagnosis Using Convolutional Neural Network,Saju CJ; Vasantha Kumar V; Dhanalakshmi R,2022
1,1415,6447,Alzheimer's disease detection through Deep learning techniques: A Study,M. Thamizharasi; M. Lakshmi,2022
1,1415,6448,Alzheimer’s Detection And Categorization using a Deep-Learning Approach,Pooja Singh; Sushil Kumar Mishra,2022
1,1415,6463,Analysis and classification of privacy-sensitive content in social media posts,Livio Bioglio; Ruggero G. Pensa,2022
1,1415,6465,Analysis of Student Performance and Social-economic Data in Introductory Computer Science Courses at the University of Brasília,Rodrigo Fonseca Silveira; Maristela Holanda; Guilherme N. Ramos; Marcio Victorino; Dilma Da Silva,2022
1,1415,6466,Analysis of a Joint Data Security Architecture Integrating Artificial Intelligence and Cloud Computing in the Era of Big Data,Jikui Du,2022
1,1415,6467,Analyzing the machine learning models for seizure detection using EEG frequencies,Ruchi Verma,2022
1,1415,6468,Antiaging agents: safe interventions to slow aging and healthy life span extension,Ji-Kai Liu,2022
1,1415,6469,Application of Cloud Computing Modes and Methods in Big Data of Power System,Xin Chang; Beixing Li,2022
1,1415,6471,Application of Intelligent Equipment and Physiology Online System Mode in Practice of Medical Students,Yanli Liu,2022
1,1415,6480,Arg-XAI: a Tool for Explaining Machine Learning Results,Stefano Bistarelli; Alessio Mancinelli; Francesco Santini; Carlo Taticchi,2022
1,1415,6482,Artificial Intelligence Applied in Human Medicine with the Implementation of Prostheses,Ismael Alvarado-Landeo; Erick Surichaqui-Montalvo; Kener Velasquez-Colorado; Deyby Huamanchahua,2022
1,1415,6483,Artificial intelligence: the future of neuroscience,Ruchi Jakhmola Mani; Shikha Rani; Mukund Sharma; Deepshikha Pande Katare; Ritu Chauhan,2022
1,1415,6487,Attitude towards Computational Thinking of in-service teachers,Adriana Maria Laime-Choque; Jorge Gilbert Mamani-Calcina; Hector Cardona-Reyes; Maria Del Pilar Ponce-Aranibar; Cesar Gonzalo Vera-Vasquez; Silvia Espinoza-Suarez,2022
1,1415,6506,Bringing Computational Thinking Skills Into Physics Classroom Through Project-Based Learning,Rif’Ati Dina Handayani; Albertus Djoko Lesmono; Srihandono Budi Prastowo; Bambang Supriadi; Nila Mutia Dewi,2022
1,1415,6510,Can Preschoolers Learn Computational Thinking and Coding Skills with ScratchJr? A Systematic Literature Review,Papadakis Stamatios,2022
1,1415,6514,Causal Artificial Intelligence for High-Stakes Decisions: The Design and Development of a Causal Machine Learning Model,Bukhoree Sahoh; Kanjana Haruehansapong; Mallika Kliangkhlao,2022
1,1415,6518,Chapter 2 Analog Memristive Computing,Circuits Selected Topics in Intelligent Chips with Emerging Devices; Systems Year: 2022 | Book Chapter | Publisher: River Publishers,2022
1,1415,6519,Chapter 6 In-memory Computing (for Deep Learning),Circuits Selected Topics in Intelligent Chips with Emerging Devices; Systems Year: 2022 | Book Chapter | Publisher: River Publishers,2022
1,1415,6520,Chapter 7 Deep Learning with Spiking Neural Nets,Circuits Selected Topics in Intelligent Chips with Emerging Devices; Systems Year: 2022 | Book Chapter | Publisher: River Publishers,2022
1,1415,6521,Chapter 8 Computational Intelligence for Designing Integrated Circuits and Systems,Circuits Selected Topics in Intelligent Chips with Emerging Devices; Systems Year: 2022 | Book Chapter | Publisher: River Publishers,2022
1,1415,6524,"Chemoinformatic design and profiling of some derivatives of 1, 2, 4-oxadiazole as potential dengue virus NS-5 inhibitors",Gideon Adamu Shallangwa Paul Andrew Mamza Samuel Ndaghiya Adawara; Ibrahim Abdulkadir,2022
1,1415,6527,Climate change contrarian think tanks in Europe: A network analysis,Jose A. Moreno Justin Farrell Núria Almiron,2022
1,1415,654,Agent computing set to be an agent of change,James Hayes,2006
1,1415,6543,Computational Technology and Artificial Intelligence (AI) Revolutionizing Interior Design Graphics and Modelling,Abraham Samuel; Niva Rana Mahanta; Antoine Casel Vitug,2022
1,1415,6548,Computational aeroacoustics of aerofoil leading edge noise using the volume penalization-based immersed boundary methods,Ryu Fattah Sinforiano Cantos Siyang Zhong Tatiana Kozubskaya Wei Ying,2022
1,1415,655,An Architecture for Emotional Agent,Jun Hu; Chun Guan,2006
1,1415,6555,Computational grounded theory revisited: From computer-led to computer-assisted text analysis,Snorre Ralund Hjalmar Bang Carlsen,2022
1,1415,6559,Computational modelling of turbulent Taylor–Couette flow for bearing chamber applications: A comparison of unsteady Reynolds-averaged Navier–Stokes models,Kathy Johnson Richard Jefferson-Loveday Andrew Nicoli,2022
1,1415,6561,Computational regionalism: De-familiarization of tectonics in the wire-bending craft,Vernelle AA Noel,2022
1,1415,6563,Computational study of hydrogen and air co-flow jets mixing in dual-combustor ramjet in presence of ramp shock generator,Soroush Maddah Yasser Rostamiyan MohammadKazem Rostamian,2022
1,1415,6569,Constrained Pythagorean Fuzzy Sets and Its Similarity Measure,Lipeng Pan; Xiaozhuan Gao; Yong Deng; Kang Hao Cheong,2022
1,1415,6572,Convolutional neural network and clustering-based codebook design method for massive MIMO systems,Jing Xing; Die Hu,2022
1,1415,6574,Corporate social responsibility. A strategy for social and territorial sustainability,Letizia Carrera,2022
1,1415,6577,Creating an Appropriate Computer Science and Computational Thinking Graduate Curriculum for K–12 Teachers: Context and Initial Results,Katherine G. Herbert-Berger; Sumi Hagiwara; Elizabeth M. Rogacki; Thomas J. Marlowe,2022
1,1415,6585,CulturAI: Semantic Enrichment of Cultural Data Leveraging Artificial Intelligence,Salvatore M. Carta; Sergio Consoli; Alessandro Giuliani; Alessandro Sebastian Podda; Diego Reforgiato Recupero,2022
1,1415,6595,"Data Science related to Big Data, Data-Driven Decision Making and its Application",Mrinal Dev; Abhishek Kumar; Gautam Kumar; Gambhir Singh,2022
1,1415,660,Book Review: Computational and Quantitative Studies,Esmat Babaii,2006
1,1415,6606,Deep learning for component fault detection in electricity transmission lines,Chukwuemeka Fortune Igwe James Edebo Abah Obianuju Esther Onwuasaanya Grace Amarachi Chukwu Franklin Ezeji Iyke Maduako; Francis Ifeanyi Okeke,2022
1,1415,661,Book Review: Computational statistics,Berwin A. Turlach,2006
1,1415,6617,"Designing Divergent Thinking, Creative Problem Solving Exams",Jeff Offutt; Kesina Baral,2022
1,1415,6618,Detecting forged AS paths from BGP graph features using Recurrent Neural Networks,Kevin Hoarau; Pierre Ugo Tournoux; Tahiry Razafindralambo,2022
1,1415,6621,"Developing an Interdisciplinary Curriculum for Educational Robotics: Programming, STEM, and Art",Lauren Harter; Alaina Caulkett,2022
1,1415,6627,Development and Validation of the Computational Thinking Test for Elementary School Students (CTT-ES): Correlate CT Competency With CT Disposition,Francis Pingfan Chien Silvia Wen-Yu Lee Chung-Yuan Hsu Jyh-Chong Liang Meng-Jung Tsai,2022
1,1415,6656,Effects of Game-Based Learning on Students’ Computational Thinking: A Meta-Analysis,Ming M. Chiu Yunhuo Cui Weijie Mao Hao Lei Zhuotao Lu,2022
1,1415,6665,"Empowering engineering with data, machine learning and artificial intelligence: a short introductive review",Francisco Chinesta; Elias Cueto,2022
1,1415,6669,English Machine Translation System based on Human-Computer Interaction Algorithm,Xiaoxue Fu,2022
1,1415,6673,EthicAmanuensis: supporting machine learning practitioners making and recording ethical decisions,Dave Murray-Rust; Konstantinos Tsiakas,2022
1,1415,6675,Evaluating Student Spatial Skills Learning in a Virtual Reality Programming Environment,Justin Lu; Lauren Seavey; Samuel Zuk; James Dimino; Fred Martin,2022
1,1415,6676,Evaluating the construct validity of text embeddings with application to survey questions,Dong Nguyen Qixiang Fang; Daniel L. Oberski,2022
1,1415,668,Computational Study of Aero- and Acoustic Performance of a Small Axial-Flow Fan,Duck-Joo Lee Renjing Cao,2006
1,1415,6680,Evolutionary computation and machine learning in security,Domagoj Jakobovic Stjepan Picek,2022
1,1415,6689,Exploring the relationship between computational thinking and learning satisfaction for non-STEM college students,Chang-Tang Chiang I-Chuan Chen Chien Hsiang Liao; Kevin R. Parker,2022
1,1415,6700,Forecasting worldwide empty container availability with machine learning techniques,Lutz Kretschmann Miriam Zacharias Carlos Jahn Christoph Martius; Ole John,2022
1,1415,6709,Gender Disparities in AP Computer Science Exams: Analysis of Trends in Participation and top Achievement,Erdogan Kaya Xiaolu Zhang A. Kadir Bahar,2022
1,1415,6711,Generalized variational inequalities for linguistic interpretations using intuitionistic fuzzy relations and projected dynamical systems,Ting Xie; Dapeng Li,2022
1,1415,6713,Geometry aware physics informed neural network surrogate for solving Navier–Stokes equation (GAPINN),Finja Borowski Alper Öner Klaus-Peter Schmitz Jan Oldenburg; Michael Stiehm,2022
1,1415,6722,Hippocampus Region's Volume-Based Alzheimer's Stages Detection Using a Deep Learning Model,R. Sampath; M. Baskar; V. Brindha Devi,2022
1,1415,6724,How Multidimensional is Computational Thinking Competency? A Bi-Factor Model of the Computational Thinking Challenge,Michelle R Ellefson Rina PY Lai,2022
1,1415,6725,How deep is your model? Network topology selection from a model validation perspective,Jörg Kienitz Sarp Kaya Acar Nikolai Nowaczyk; Qian Liang,2022
1,1415,6726,How we talk(ed) about it: Ways of speaking about computational architecture,Anca-Simona Horvath,2022
1,1415,673,Defining Artificial Intelligence,David B. Fogel,2006
1,1415,6732,Hybrid Onion Layered System for the Analysis of Collective Subjectivity in Social Networks,Luis Gabriel Moreno-Sandoval; Alexandra Pomares-Quimbaya,2022
1,1415,6735,Impact of Computational Thinking in Engineering and K12 Education,Deepak Singh Rana; Sushil Chandra Dimri; Preeti Malik; Shiv Ashish Dhondiyal,2022
1,1415,6737,Improvement of Computer Neural Network based on Feedforward Sequence Memory,Lingfan Li,2022
1,1415,6761,Introducing the Fundamentals of Artificial Intelligence to K-12 Classrooms According to Educational Neuroscience Principles,Thanassis Drivas; Spyridon Doukakis,2022
1,1415,6763,Introductory Engineering Courses With Computational Thinking: The Impact of Educational Privilege and Engineering Major Entry Policy on Student Pathways,Noemi V. Mendoza Diaz; Deborah A. Trytten; Russ Meier,2022
1,1415,6766,Investigating the Key Factors on XYZ Generations' Higher-Order Thinking Skills in E-Learning,Erwin Halim; Kevin; Hans Kristian; Marylise Hebrard,2022
1,1415,6768,"It Is Probably Fake but Let Us Share It! Role of Analytical Thinking, Overclaiming and Social Approval in Sharing Fake News",Mohammad Rahim Esfidani Emad Rahmanian,2022
1,1415,6774,Less Fragmented but Highly Centralized: A Bibliometric Analysis of Research in Computational Social Science,Yunya Song Youzhen Su Xiaohui Wang,2022
1,1415,6776,Leveraging a Probabilistic PCA Model to Understand the Multivariate Statistical Network Monitoring Framework for Network Security Anomaly Detection,Luz García Gabriel Maciá-Fernández Rafael Molina Fernando Pérez-Bueno,2022
1,1415,6793,Measuring Cognitive Loads while Learning Computational Statistics,Roxana Quintero-Manes; Camilo Vieira; Natalia Hernandez-Vargas,2022
1,1415,6795,Measuring posture change to detect emotional conditions for workers: A scoping review,Ingyu Yoo Jihye Do,2022
1,1415,6806,MindMaths: learning mathematics in the early years through computational thinking and robotics,Cristina Azevedo Gomes; Helena Gomes; Maria Figueiredo; António Lucas; Luís Menezes,2022
1,1415,6822,Natural Language Programming with TryPL,Joseph Keene; Hasan M Jamil,2022
1,1415,6825,Network Intrusion Detection Using Stack-Ensemble ANN,Lamia Parven Khan; Tasfia Tahsin Anika; Suraka Iban Hanif; Rashedur M. Rahman,2022
1,1415,6828,New insights into hydrophobicity at nanostructured surfaces: Experiments and computational models,Natalia Podrojková Renata Oriňaková Andrej Oriňak Jan Macko,2022
1,1415,6833,Nonlinear generalized thermoelasticity: theory and application,Hamdy M. Youssef; Ibrahim A. Abbas,2022
1,1415,6841,On the Plane: A Roleplaying Game for Simulating Ingroup-Outgroup Biases in Virtual Reality,Caglar Yildirim; D. Fox Harrell,2022
1,1415,6847,Operator compression with deep neural networks,Roland Maier Fabian Kröpfl; Daniel Peterseim,2022
1,1415,6849,Optimal instance subset selection from big data using genetic algorithm and open source framework,Junhai Zhai; Dandan Song,2022
1,1415,6858,Parental Involvement in Computational Thinking Education: A Systematic Review,Haiyan Cai; Gary K. W. Wong,2022
1,1415,6859,Part of speech tagging: a systematic review of deep learning and machine learning approaches,Alebachew Chiche; Betselot Yitagesu,2022
1,1415,6861,Path classification by stochastic linear recurrent neural networks,Wiebke Bartolomaeus Sandra Nestler Youness Boutaib; Holger Rauhut,2022
1,1415,6862,Path homologies of motifs and temporal network representations,Steve Huntsman Samir Chowdhury; Matvey Yutin,2022
1,1415,6876,Pre-service teachers’ insights on data agency,Lotta Pellas Juho Kahila Teemu Valtonen Matti Tedre Henriikka Vartiainen,2022
1,1415,6877,Precision dosimetry in yttrium-90 radioembolization through CT imaging of radiopaque microspheres in a rabbit liver model,Matthew Strugari George Mawko Kimberly Brewer David Liu Andrew C. Gordon Jeffrey N. Bryan Charles Maitz James J. Karnia Robert Abraham S. Cheenu Kappadath E. Courtney Henry; Alasdair Syme,2022
1,1415,6878,Predicting Breast Cancer Malignancy using Deep Neural Networks,Swetha V; G Vadivu,2022
1,1415,6885,Promises and pitfalls of computational modelling for insurgency conflicts,Ana I Barros Tom M van Engers Peter M A Sloot Koen van der Zwet,2022
1,1415,6887,Promoting Computational Thinking Skills in Non-Computer-Science Students: Gamifying Computational Notebooks to Increase Student Engagement,Alessio De Santo; Juan Carlos Farah; Marc Lafuente Martínez; Arielle Moro; Kristoffer Bergram; Aditya Kumar Purohit; Pascal Felber; Denis Gillet; Adrian Holzer,2022
1,1415,6888,Promoting Students’ Programming Logic and Problem-Solving Awareness With Precision Feedback: A Two-Tier Test-Based Online Programming Training Approach,Li-Hsien Tung Jian-Wen Fang Gwo-Jen Hwang,2022
1,1415,6889,Promoting persistence: Can computer science career and technical education courses support educational advancement for students with learning disabilities?,Michael Gottfried Jennifer Freeman Shaun Dougherty Jay S Plasman,2022
1,1415,6893,Provenance-based Intrusion Detection Systems: A Survey,Florian Gottwalt Elizabeth Chang Tharam Dillon Michael Zipperle,2022
1,1415,6921,Research on deep correlation filter tracking based on channel importance,Chunting Li Guosheng Yang; Honglin Chen,2022
1,1415,6924,Research on the Application of Computer Big Data Technology in College Japanese Grammar Teaching,Songyi Zhang; Lin Lu,2022
1,1415,6929,Research on the Path of Artificial Intelligence Technology to Improve Students' Learning Effect,Yaorong Wang,2022
1,1415,6930,Research on the development of artificial intelligence based on CiteSpace and SPSS technology,XiaoNing Yang; Min Zhang,2022
